2015-12-18	-0.028187	0.046446	0.050762	0.013797	-1.502201	84684200.000000
2015-12-17	-0.007661	0.049415	0.057422	0.033961	-0.411427	41280900.000000
2015-12-16	0.016848	0.051570	0.065013	0.036802	0.889836	37503300.000000
2015-12-15	0.001088	0.054989	0.059538	0.044185	0.057415	39843000.000000
2015-12-14	0.019978	0.050353	0.067366	0.037786	1.033359	46768900.000000
2015-12-11	-0.021893	0.034543	0.041918	0.021307	-1.157753	39549500.000000
2015-12-10	0.005275	0.052927	0.058059	0.045703	0.277481	31620700.000000
2015-12-09	-0.014519	0.037265	0.046631	0.021154	-0.775020	36373200.000000
2015-12-08	-0.000358	0.038766	0.050563	0.029777	-0.019139	32878000.000000
2015-12-07	-0.001789	0.042890	0.046254	0.033543	-0.095680	30709800.000000
2015-12-04	0.031550	0.043590	0.084277	0.043204	1.636154	43963700.000000
2015-12-03	-0.018294	0.050433	0.055734	0.020902	-0.966381	38627800.000000
2015-12-02	-0.000181	0.047025	0.059138	0.042104	-0.009575	47274900.000000
2015-12-01	0.016007	0.046287	0.062055	0.044171	0.832436	39952800.000000
2015-11-30	0.007788	0.056954	0.065094	0.046489	0.401867	56241400.000000
2015-11-27	0.004470	0.047274	0.052725	0.047079	0.229633	9009100.000000
2015-11-25	-0.010323	0.042050	0.044747	0.034344	-0.535824	21005100.000000
2015-11-24	0.001107	0.039925	0.049954	0.033368	0.057415	24600000.000000
2015-11-23	0.000000	0.046290	0.050340	0.036647	0.000000	28235900.000000
2015-11-20	0.004635	0.051139	0.052108	0.032151	0.239205	37147600.000000
2015-11-19	0.001671	0.047850	0.060853	0.043774	0.086113	28149200.000000
2015-11-18	0.016613	0.045725	0.065061	0.045330	0.841995	29710000.000000
2015-11-17	-0.008238	0.040436	0.047481	0.034175	-0.420998	31551300.000000
2015-11-16	0.017600	0.056956	0.073085	0.052376	0.883881	32165200.000000
2015-11-13	-0.009002	0.047244	0.051585	0.036588	-0.456196	36848200.000000
2015-11-12	-0.006151	0.048843	0.058649	0.043156	-0.313633	35361100.000000
2015-11-11	0.002616	0.055913	0.065745	0.051194	0.133061	36516300.000000
2015-11-10	-0.012002	0.050429	0.051595	0.034887	-0.617768	55283700.000000
2015-11-09	-0.013838	0.045089	0.051219	0.026122	-0.722313	32513100.000000
2015-11-06	0.009930	0.046566	0.063786	0.044051	0.513218	32851200.000000
2015-11-05	-0.000368	0.053918	0.057980	0.044441	-0.019008	31468500.000000
2015-11-04	0.004617	0.052760	0.066362	0.050429	0.237602	37087800.000000
2015-11-03	0.017092	0.046051	0.074905	0.045458	0.864876	36596900.000000
2015-11-02	0.011398	0.056375	0.066569	0.051778	0.570243	30285000.000000
2015-10-30	-0.013493	0.051388	0.064600	0.037586	-0.684299	46619800.000000
2015-10-29	-0.011486	0.043601	0.049254	0.037364	-0.589245	30202100.000000
2015-10-28	0.005401	0.049238	0.057860	0.035912	0.275612	47000800.000000
2015-10-27	-0.010323	0.047135	0.054505	0.039183	-0.532227	50999900.000000
2015-10-26	0.026102	0.045411	0.081034	0.044814	1.311566	64633300.000000
2015-10-23	0.100770	0.145719	0.184494	0.144623	4.599983	135227100.000000
2015-10-22	0.017585	0.059534	0.091188	0.049725	0.788841	56637100.000000
2015-10-21	-0.011932	0.055481	0.057023	0.037640	-0.541729	25144300.000000
2015-10-20	0.003150	0.048200	0.056375	0.038920	0.142559	30574000.000000
2015-10-19	0.002315	0.050184	0.060372	0.041326	0.104546	29387600.000000
2015-10-16	0.010636	0.052401	0.064040	0.049715	0.475204	26450300.000000
2015-10-15	0.007069	0.059616	0.060066	0.048796	0.313637	27189400.000000
2015-10-14	-0.004479	0.046792	0.056890	0.044099	-0.199589	24697800.000000
2015-10-13	-0.002341	0.042327	0.055088	0.042327	-0.104549	19987800.000000
2015-10-12	-0.002335	0.049274	0.051284	0.038553	-0.104546	19769100.000000
2015-10-09	-0.007165	0.052177	0.054173	0.040425	-0.323135	28600600.000000
2015-10-08	0.013889	0.046781	0.068365	0.045433	0.617764	33772700.000000
2015-10-07	0.001070	0.060055	0.065681	0.034172	0.047523	27711500.000000
2015-10-06	0.002573	0.045408	0.064588	0.042926	0.114048	27017200.000000
2015-10-05	0.023261	0.056333	0.082655	0.055179	1.007435	34369300.000000
2015-10-02	0.021520	0.044158	0.074820	0.035903	0.912395	41839000.000000
2015-10-01	0.007908	0.063826	0.063826	0.040053	0.332642	28657900.000000
2015-09-30	0.018877	0.062835	0.073008	0.057506	0.779339	34958900.000000
2015-09-29	0.003465	0.054122	0.058983	0.046344	0.142563	32763600.000000
2015-09-28	-0.014793	0.049543	0.055769	0.034697	-0.617768	27613800.000000
