2015-12-18	-0.013504	-0.003896	0.006271	-0.015051	-10.119995	3148700.000000
2015-12-17	-0.011423	0.005712	0.006055	-0.011991	-8.660034	1553400.000000
2015-12-16	0.019761	0.008878	0.023123	-0.005334	14.690003	1993300.000000
2015-12-15	-0.005844	0.006994	0.013788	-0.006366	-4.369996	2666200.000000
2015-12-14	0.012045	0.003952	0.013345	-0.019895	8.900025	2412500.000000
2015-12-11	-0.014130	-0.011075	-0.005004	-0.016959	-10.590027	2224400.000000
2015-12-10	-0.002860	0.001650	0.005641	-0.010351	-2.149963	1984900.000000
2015-12-09	-0.014114	-0.004197	0.002440	-0.033277	-10.760010	2700000.000000
2015-12-08	-0.001153	-0.007023	0.002031	-0.011857	-0.880005	1829500.000000
2015-12-07	-0.004643	0.001252	0.002504	-0.015284	-3.559998	1812300.000000
2015-12-04	0.018962	0.000744	0.021195	-0.003375	14.270020	2757300.000000
2015-12-03	-0.012907	0.004761	0.008677	-0.021971	-9.840027	2590600.000000
2015-12-02	-0.006075	0.002425	0.011623	-0.010534	-4.659973	2230400.000000
2015-12-01	0.032911	0.006073	0.035483	0.005521	24.440002	2134600.000000
2015-11-30	-0.010210	-0.001933	0.006224	-0.011982	-7.660034	2097600.000000
2015-11-27	0.002820	0.000414	0.007031	-0.000882	2.109986	838500.000000
2015-11-25	-0.000174	-0.000187	0.004971	-0.002967	-0.130005	1122100.000000
2015-11-24	-0.010185	-0.005265	-0.000927	-0.024273	-7.699951	2333100.000000
2015-11-23	-0.000819	0.001123	0.008073	-0.006318	-0.619996	1414500.000000
2015-11-20	0.024634	0.010997	0.026422	0.006216	18.190003	2212300.000000
2015-11-19	-0.002149	-0.001703	0.002703	-0.003473	-1.590027	1327100.000000
2015-11-18	0.020267	0.003144	0.022211	0.002344	14.700012	1684300.000000
2015-11-17	-0.005021	0.000453	0.003958	-0.008139	-3.660034	1510900.000000
2015-11-16	0.016681	-0.001953	0.017420	-0.007908	11.960022	1905900.000000
2015-11-13	-0.019460	-0.002817	-0.000109	-0.019830	-14.229980	2075500.000000
2015-11-12	-0.005670	-0.005983	0.003263	-0.009185	-4.170044	1837200.000000
2015-11-11	0.009721	0.005684	0.017410	0.002622	7.080017	1366400.000000
2015-11-10	0.004732	-0.000676	0.007863	-0.008815	3.429992	1608000.000000
2015-11-09	-0.012088	-0.004852	0.001295	-0.019530	-8.869995	2069800.000000
2015-11-06	0.003432	0.000342	0.005689	-0.005798	2.510010	1511600.000000
2015-11-05	0.004313	0.001868	0.015616	0.001868	3.140015	1861600.000000
2015-11-04	0.008239	-0.000222	0.015149	-0.000360	5.950012	1706700.000000
2015-11-03	0.001456	-0.003120	0.004909	-0.008861	1.049988	1565400.000000
2015-11-02	0.014490	0.000352	0.015208	-0.006978	10.299987	1886300.000000
2015-10-30	-0.008523	-0.001660	0.001506	-0.009583	-6.109985	1908800.000000
2015-10-29	0.005568	-0.003436	0.007448	-0.004124	3.969971	1456000.000000
2015-10-28	0.006295	-0.001637	0.006337	-0.007636	4.460022	2178900.000000
2015-10-27	-0.006019	-0.007576	0.001178	-0.011546	-4.290039	2245800.000000
2015-10-26	0.015356	-0.000641	0.024430	-0.001054	10.780029	2716600.000000
2015-10-23	0.077034	0.116157	0.119993	0.076267	50.210022	6653900.000000
2015-10-22	0.014285	0.006365	0.023638	0.002179	9.179993	4071000.000000
2015-10-21	-0.011795	0.005951	0.008596	-0.013148	-7.670044	1791100.000000
2015-10-20	-0.023750	-0.003093	-0.002072	-0.032885	-15.819947	2490000.000000
2015-10-19	0.005889	-0.001540	0.006977	-0.003957	3.899964	1477300.000000
2015-10-16	0.000695	0.003581	0.004881	-0.006861	0.460022	1611100.000000
2015-10-15	0.016248	0.005375	0.018383	0.005068	10.580017	1885700.000000
2015-10-14	-0.001748	0.001395	0.010869	-0.005289	-1.140015	1415500.000000
2015-10-13	0.008706	-0.005443	0.017230	-0.005443	5.630005	1807700.000000
2015-10-12	0.004754	-0.002362	0.007598	-0.007147	3.059998	1275200.000000
2015-10-09	0.006962	0.001314	0.010686	-0.006011	4.450012	1648700.000000
