2015-12-18	-0.030848	0.012213	0.016457	-0.012871	-1.598755	25509600.000000
2015-12-17	-0.019666	0.021625	0.025219	-0.002965	-1.039680	17179600.000000
2015-12-16	0.026276	0.029639	0.048469	0.015274	1.353542	26044800.000000
2015-12-15	0.027789	0.034509	0.053463	0.034509	1.392784	21642300.000000
2015-12-14	-0.000196	0.020143	0.031912	0.007376	-0.009807	21586800.000000
2015-12-11	-0.029250	0.005796	0.011024	-0.018797	-1.510487	24093500.000000
2015-12-10	-0.003030	0.021089	0.027846	0.007189	-0.156929	16320900.000000
2015-12-09	-0.010864	0.013052	0.027565	-0.001079	-0.568886	19903700.000000
2015-12-08	-0.018566	0.009049	0.012235	-0.003320	-0.990627	14785500.000000
2015-12-07	-0.012525	0.013622	0.015658	-0.002293	-0.676773	15077300.000000
2015-12-04	0.029527	0.022403	0.054222	0.019735	1.549709	21464100.000000
2015-12-03	-0.011637	0.024817	0.028207	0.004668	-0.617927	19750000.000000
2015-12-02	-0.013484	0.021588	0.022146	0.003754	-0.725811	15288800.000000
2015-12-01	0.014605	0.025388	0.035001	0.022560	0.774856	11856000.000000
2015-11-30	-0.002214	0.021990	0.024246	0.015031	-0.117698	14603100.000000
2015-11-27	0.002404	0.019168	0.025012	0.012758	0.127502	5483300.000000
2015-11-25	-0.001846	0.021615	0.022367	0.011641	-0.098076	9859400.000000
2015-11-24	-0.001842	0.010717	0.023865	0.008838	-0.098083	12950900.000000
2015-11-23	-0.008585	0.018055	0.021221	0.008372	-0.460995	14547100.000000
2015-11-20	-0.005630	0.025285	0.025285	0.010101	-0.304058	14896000.000000
2015-11-19	0.001455	0.017690	0.025479	0.015094	0.078468	11997500.000000
2015-11-18	0.027856	0.026406	0.048898	0.024691	1.461434	19100300.000000
2015-11-17	-0.003725	0.023342	0.029609	0.010809	-0.196164	14845300.000000
2015-11-16	0.009780	0.015518	0.029516	0.006506	0.510037	14896600.000000
2015-11-13	-0.005425	0.014014	0.021833	0.004478	-0.284439	16828800.000000
2015-11-12	-0.026230	0.012488	0.012488	-0.007383	-1.412403	17735000.000000
2015-11-11	-0.016129	0.025391	0.025757	0.000908	-0.882744	15834000.000000
2015-11-10	0.001616	0.016250	0.027963	0.006551	0.088276	17657400.000000
2015-11-09	-0.002864	0.020457	0.025384	0.004946	-0.156937	19921800.000000
2015-11-06	0.031764	0.050046	0.063038	0.044774	1.687031	21654400.000000
2015-11-05	0.005945	0.018598	0.030340	0.018029	0.313862	13632500.000000
2015-11-04	-0.006093	0.023498	0.025945	0.010132	-0.323674	16985200.000000
2015-11-03	0.006130	0.014431	0.030151	0.013673	0.323674	13518300.000000
2015-11-02	0.012413	0.024914	0.036419	0.022804	0.647354	11999700.000000
2015-10-30	-0.009132	0.021255	0.022585	0.005675	-0.480606	18430200.000000
2015-10-29	-0.018654	0.016188	0.026630	-0.000220	-1.000454	23153900.000000
2015-10-28	0.040296	0.025326	0.066060	0.022416	2.077457	23403900.000000
2015-10-27	-0.009414	0.012791	0.016634	0.003760	-0.489963	13232400.000000
2015-10-26	-0.009881	0.012677	0.019526	0.003545	-0.519364	14530700.000000
2015-10-23	0.021520	0.029999	0.043020	0.029028	1.107323	19927100.000000
2015-10-22	0.013511	0.027764	0.041355	0.027174	0.685951	22320500.000000
2015-10-21	-0.019493	0.023374	0.026657	0.000199	-1.009330	15577800.000000
2015-10-20	-0.000378	0.020477	0.027041	0.015457	-0.019597	11128900.000000
2015-10-19	0.003226	0.014086	0.029967	0.013505	0.166588	13616200.000000
2015-10-16	-0.005286	0.027605	0.027990	0.012771	-0.274379	17569200.000000
2015-10-15	0.044361	0.042810	0.069972	0.028525	2.204853	31023100.000000
2015-10-14	-0.009568	0.017687	0.020676	0.003937	-0.480164	22288000.000000
2015-10-13	-0.001365	0.011920	0.029034	0.011522	-0.068600	13337900.000000
2015-10-12	-0.001946	0.020080	0.022662	0.010546	-0.097992	11187000.000000
2015-10-09	-0.005228	0.023836	0.027787	0.006251	-0.264587	14341200.000000
2015-10-08	0.006430	0.015903	0.030817	0.009143	0.323383	16903000.000000
2015-10-07	0.005092	0.028871	0.036266	0.017079	0.254780	16572000.000000
2015-10-06	-0.001955	0.018283	0.027259	0.013895	-0.097992	12602100.000000
2015-10-05	0.025662	0.031115	0.050346	0.029888	1.254315	14881200.000000
2015-10-02	-0.000200	-0.007750	0.020272	-0.024114	-0.009800	27320900.000000
2015-10-01	0.005644	0.016568	0.028499	0.012455	0.274379	16291000.000000
2015-09-30	0.012449	0.037346	0.037971	0.018394	0.597767	17629000.000000
2015-09-29	-0.000612	0.020893	0.029218	0.008821	-0.029403	16485000.000000
2015-09-28	-0.030069	0.022092	0.023505	-0.011823	-1.489499	21919800.000000
2015-09-25	0.028903	0.042079	0.053503	0.035847	1.391503	22341800.000000
2015-09-24	-0.019752	0.011111	0.012944	-0.007417	-0.970127	32241000.000000
2015-09-23	-0.005161	0.020882	0.025946	0.011767	-0.254792	13680200.000000
2015-09-22	-0.006507	0.005183	0.015245	0.003372	-0.323371	19610600.000000
2015-09-21	0.008352	0.031232	0.036913	0.021897	0.411571	14936600.000000
2015-09-18	-0.026331	0.001707	0.004473	-0.009950	-1.332714	33404600.000000
2015-09-17	-0.017874	0.020865	0.028433	-0.003002	-0.921139	24075200.000000
2015-09-16	0.011346	0.025579	0.034410	0.016356	0.578163	17369500.000000
2015-09-15	0.020008	0.024480	0.046699	0.022078	0.999535	17858900.000000
2015-09-14	-0.002348	0.020078	0.022075	0.012089	-0.117588	11427000.000000
2015-09-11	0.000587	0.019278	0.022075	0.011685	0.029392	12001800.000000
2015-09-10	0.003734	0.014059	0.032912	0.008644	0.186188	17467000.000000
2015-09-09	-0.014908	0.035295	0.039642	0.002300	-0.754551	16930900.000000
2015-09-08	0.020953	0.036816	0.046498	0.029151	1.038734	17160200.000000
2015-09-04	-0.023171	0.007472	0.010822	-0.012429	-1.175922	19054500.000000
2015-09-03	0.000773	0.024618	0.039407	0.017322	0.039196	15708700.000000
2015-09-02	0.015901	0.037906	0.042313	0.021479	0.793755	17515800.000000
2015-09-01	-0.047494	-0.000131	-0.000131	-0.040393	-2.489037	28621600.000000
2015-08-31	0.003754	0.017604	0.027755	0.009751	0.195988	20629000.000000
2015-08-28	-0.002994	0.013793	0.022768	0.008638	-0.156788	17205400.000000
2015-08-27	0.022188	0.038240	0.046633	0.021843	1.136722	26467300.000000
2015-08-26	0.048115	0.051779	0.071624	0.028047	2.351838	30721900.000000
2015-08-25	-0.009138	0.068318	0.069332	0.011152	-0.450764	27809200.000000
2015-08-24	-0.060821	-0.064626	0.000105	-0.103275	-3.194595	37767000.000000
